laus_code,state_fips_code,county_fips_code,name,year,labor_force,employed,unemployed,unemployment_rate
CN3704900000000,37,049,"Craven County, NC",2006,41958,40121,1837,4.400000
CN3705100000000,37,051,"Cumberland County, NC",2006,129015,122062,6953,5.400000
CN3705300000000,37,053,"Currituck County, NC",2006,12644,12221,423,3.300000
CN3705500000000,37,055,"Dare County, NC",2006,22416,21416,1000,4.500000
CN3705700000000,37,057,"Davidson County, NC",2006,79638,74990,4648,5.800000
CN3705900000000,37,059,"Davie County, NC",2006,20548,19695,853,4.200000
CN3706100000000,37,061,"Duplin County, NC",2006,23444,22235,1209,5.200000
CN3706300000000,37,063,"Durham County, NC",2006,134474,129229,5245,3.900000
CN3706500000000,37,065,"Edgecombe County, NC",2006,24278,22329,1949,8.000000
CN3706700000000,37,067,"Forsyth County, NC",2006,173023,165618,7405,4.300000
CN3706900000000,37,069,"Franklin County, NC",2006,26831,25705,1126,4.200000
CN3707100000000,37,071,"Gaston County, NC",2006,98059,92664,5395,5.500000
CN3707300000000,37,073,"Gates County, NC",2006,4958,4762,196,4.000000
CN3707500000000,37,075,"Graham County, NC",2006,4099,3838,261,6.400000
CN3707700000000,37,077,"Granville County, NC",2006,24261,23000,1261,5.200000
CN3707900000000,37,079,"Greene County, NC",2006,9110,8615,495,5.400000
CN3708100000000,37,081,"Guilford County, NC",2006,246620,235196,11424,4.600000
CN3708300000000,37,083,"Halifax County, NC",2006,23925,22374,1551,6.500000
CN3708500000000,37,085,"Harnett County, NC",2006,46730,44436,2294,4.900000
CN3708700000000,37,087,"Haywood County, NC",2006,27603,26491,1112,4.000000
CN3708900000000,37,089,"Henderson County, NC",2006,47901,46192,1709,3.600000
CN3709100000000,37,091,"Hertford County, NC",2006,9718,9180,538,5.500000
CN3709300000000,37,093,"Hoke County, NC",2006,19520,18479,1041,5.300000
CN3709500000000,37,095,"Hyde County, NC",2006,2680,2538,142,5.300000
CN3709700000000,37,097,"Iredell County, NC",2006,76658,73303,3355,4.400000
CN3709900000000,37,099,"Jackson County, NC",2006,21525,20748,777,3.600000
CN3710100000000,37,101,"Johnston County, NC",2006,74090,71163,2927,4.000000
CN3710300000000,37,103,"Jones County, NC",2006,4807,4588,219,4.600000
CN3710500000000,37,105,"Lee County, NC",2006,26237,24822,1415,5.400000
CN3710700000000,37,107,"Lenoir County, NC",2006,27443,25911,1532,5.600000
CN3710900000000,37,109,"Lincoln County, NC",2006,37828,35936,1892,5.000000
CN3711100000000,37,111,"McDowell County, NC",2006,21072,19787,1285,6.100000
CN3711300000000,37,113,"Macon County, NC",2006,16119,15412,707,4.400000
CN3711500000000,37,115,"Madison County, NC",2006,9935,9523,412,4.100000
CN3711700000000,37,117,"Martin County, NC",2006,11923,11271,652,5.500000
CN3711900000000,37,119,"Mecklenburg County, NC",2006,445356,425476,19880,4.500000
CN3712100000000,37,121,"Mitchell County, NC",2006,7565,7096,469,6.200000
CN3712300000000,37,123,"Montgomery County, NC",2006,12187,11368,819,6.700000
CN3712500000000,37,125,"Moore County, NC",2006,36356,34626,1730,4.800000
CN3712700000000,37,127,"Nash County, NC",2006,44817,42356,2461,5.500000
CN3712900000000,37,129,"New Hanover County, NC",2006,101711,97961,3750,3.700000
CN3713100000000,37,131,"Northampton County, NC",2006,8995,8481,514,5.700000
CN3713300000000,37,133,"Onslow County, NC",2006,58206,55620,2586,4.400000
CN3713500000000,37,135,"Orange County, NC",2006,67112,64893,2219,3.300000
CN3713700000000,37,137,"Pamlico County, NC",2006,5645,5387,258,4.600000
CN3713900000000,37,139,"Pasquotank County, NC",2006,17834,16943,891,5.000000
CN3714100000000,37,141,"Pender County, NC",2006,23402,22427,975,4.200000
CN3714300000000,37,143,"Perquimans County, NC",2006,5264,4988,276,5.200000
CN3714500000000,37,145,"Person County, NC",2006,19162,17973,1189,6.200000
CN3714700000000,37,147,"Pitt County, NC",2006,76178,72195,3983,5.200000
CN3714900000000,37,149,"Polk County, NC",2006,9390,9062,328,3.500000
CN3715100000000,37,151,"Randolph County, NC",2006,76469,72952,3517,4.600000
CN3715300000000,37,153,"Richmond County, NC",2006,20216,18691,1525,7.500000
CN3715500000000,37,155,"Robeson County, NC",2006,53884,50559,3325,6.200000
CN3715700000000,37,157,"Rockingham County, NC",2006,46067,43339,2728,5.900000
CN3715900000000,37,159,"Rowan County, NC",2006,69324,65876,3448,5.000000
CN3716100000000,37,161,"Rutherford County, NC",2006,29746,27442,2304,7.700000
CN3716300000000,37,163,"Sampson County, NC",2006,31237,29815,1422,4.600000
CN3716500000000,37,165,"Scotland County, NC",2006,14801,13491,1310,8.900000
CN3716700000000,37,167,"Stanly County, NC",2006,30040,28513,1527,5.100000
CN3716900000000,37,169,"Stokes County, NC",2006,24265,23221,1044,4.300000
CN3717100000000,37,171,"Surry County, NC",2006,34969,33179,1790,5.100000
CN3717300000000,37,173,"Swain County, NC",2006,7255,6849,406,5.600000
CN3717500000000,37,175,"Transylvania County, NC",2006,12627,12096,531,4.200000
CN3717700000000,37,177,"Tyrrell County, NC",2006,2121,1999,122,5.800000
CN3717900000000,37,179,"Union County, NC",2006,88957,85447,3510,3.900000
CN3718100000000,37,181,"Vance County, NC",2006,18773,17369,1404,7.500000
CN3718300000000,37,183,"Wake County, NC",2006,427016,411511,15505,3.600000
CN3718500000000,37,185,"Warren County, NC",2006,7886,7386,500,6.300000
CN3718700000000,37,187,"Washington County, NC",2006,6117,5710,407,6.700000
CN3718900000000,37,189,"Watauga County, NC",2006,23843,22959,884,3.700000
CN3719100000000,37,191,"Wayne County, NC",2006,52107,49666,2441,4.700000
CN3719300000000,37,193,"Wilkes County, NC",2006,31410,29715,1695,5.400000
CN3719500000000,37,195,"Wilson County, NC",2006,39775,36952,2823,7.100000
CN3719700000000,37,197,"Yadkin County, NC",2006,19560,18725,835,4.300000
CN3719900000000,37,199,"Yancey County, NC",2006,7946,7503,443,5.600000
CN3800100000000,38,001,"Adams County, ND",2006,1307,1268,39,3.000000
CN3800300000000,38,003,"Barnes County, ND",2006,5954,5738,216,3.600000
CN3800500000000,38,005,"Benson County, ND",2006,2747,2583,164,6.000000
CN3800700000000,38,007,"Billings County, ND",2006,523,510,13,2.500000
CN3800900000000,38,009,"Bottineau County, ND",2006,3450,3322,128,3.700000
CN3801100000000,38,011,"Bowman County, ND",2006,1771,1732,39,2.200000
CN3801300000000,38,013,"Burke County, ND",2006,1018,992,26,2.600000
CN3801500000000,38,015,"Burleigh County, ND",2006,45843,44622,1221,2.700000
CN3801700000000,38,017,"Cass County, ND",2006,84220,82058,2162,2.600000
CN3801900000000,38,019,"Cavalier County, ND",2006,2140,2068,72,3.400000
CN3802100000000,38,021,"Dickey County, ND",2006,3019,2936,83,2.700000
CN3802300000000,38,023,"Divide County, ND",2006,957,921,36,3.800000
CN3802500000000,38,025,"Dunn County, ND",2006,1733,1675,58,3.300000
CN3802700000000,38,027,"Eddy County, ND",2006,1319,1252,67,5.100000
CN3802900000000,38,029,"Emmons County, ND",2006,1823,1734,89,4.900000
CN3803100000000,38,031,"Foster County, ND",2006,1722,1664,58,3.400000
CN3803300000000,38,033,"Golden Valley County, ND",2006,850,823,27,3.200000
CN3803500000000,38,035,"Grand Forks County, ND",2006,38454,37297,1157,3.000000
CN3803700000000,38,037,"Grant County, ND",2006,1244,1199,45,3.600000
CN3803900000000,38,039,"Griggs County, ND",2006,1321,1280,41,3.100000
CN3804100000000,38,041,"Hettinger County, ND",2006,1198,1156,42,3.500000
CN3804300000000,38,043,"Kidder County, ND",2006,1268,1208,60,4.700000
CN3804500000000,38,045,"LaMoure County, ND",2006,2269,2197,72,3.200000
CN3804700000000,38,047,"Logan County, ND",2006,956,925,31,3.200000
CN3804900000000,38,049,"McHenry County, ND",2006,2798,2659,139,5.000000
CN3805100000000,38,051,"McIntosh County, ND",2006,1463,1422,41,2.800000
CN3805300000000,38,053,"McKenzie County, ND",2006,2813,2722,91,3.200000
CN3805500000000,38,055,"McLean County, ND",2006,4661,4450,211,4.500000
CN3805700000000,38,057,"Mercer County, ND",2006,4771,4591,180,3.800000
CN3805900000000,38,059,"Morton County, ND",2006,14840,14352,488,3.300000
CN3806100000000,38,061,"Mountrail County, ND",2006,2907,2733,174,6.000000
CN3806300000000,38,063,"Nelson County, ND",2006,1686,1615,71,4.200000
CN3806500000000,38,065,"Oliver County, ND",2006,1099,1055,44,4.000000
CN3806700000000,38,067,"Pembina County, ND",2006,4101,3849,252,6.100000
CN3806900000000,38,069,"Pierce County, ND",2006,1922,1837,85,4.400000
CN3807100000000,38,071,"Ramsey County, ND",2006,5967,5726,241,4.000000
CN3807300000000,38,073,"Ransom County, ND",2006,3184,3059,125,3.900000
CN3807500000000,38,075,"Renville County, ND",2006,1338,1297,41,3.100000
CN3807700000000,38,077,"Richland County, ND",2006,9005,8692,313,3.500000
CN3807900000000,38,079,"Rolette County, ND",2006,5116,4648,468,9.100000
CN3808100000000,38,081,"Sargent County, ND",2006,2540,2442,98,3.900000
CN3808300000000,38,083,"Sheridan County, ND",2006,702,664,38,5.400000
CN3808500000000,38,085,"Sioux County, ND",2006,1333,1240,93,7.000000
CN3808700000000,38,087,"Slope County, ND",2006,528,516,12,2.300000
CN3808900000000,38,089,"Stark County, ND",2006,13717,13359,358,2.600000
CN3809100000000,38,091,"Steele County, ND",2006,1132,1104,28,2.500000
CN3809300000000,38,093,"Stutsman County, ND",2006,11922,11561,361,3.000000
CN3809500000000,38,095,"Towner County, ND",2006,1199,1137,62,5.200000
CN3809700000000,38,097,"Traill County, ND",2006,4243,4090,153,3.600000
CN3809900000000,38,099,"Walsh County, ND",2006,5834,5564,270,4.600000
CN3810100000000,38,101,"Ward County, ND",2006,28690,27794,896,3.100000
CN3810300000000,38,103,"Wells County, ND",2006,2195,2093,102,4.600000
CN3810500000000,38,105,"Williams County, ND",2006,12652,12392,260,2.100000
CN3900100000000,39,001,"Adams County, OH",2006,13263,12255,1008,7.600000
CN3900300000000,39,003,"Allen County, OH",2006,52786,49569,3217,6.100000
CN3900500000000,39,005,"Ashland County, OH",2006,27299,25791,1508,5.500000
CN3900700000000,39,007,"Ashtabula County, OH",2006,49941,46599,3342,6.700000
CN3900900000000,39,009,"Athens County, OH",2006,30450,28644,1806,5.900000
CN3901100000000,39,011,"Auglaize County, OH",2006,27122,25987,1135,4.200000
CN3901300000000,39,013,"Belmont County, OH",2006,32755,30842,1913,5.800000
CN3901500000000,39,015,"Brown County, OH",2006,22075,20555,1520,6.900000
CN3901700000000,39,017,"Butler County, OH",2006,189822,179024,10798,5.700000
CN3901900000000,39,019,"Carroll County, OH",2006,14035,13182,853,6.100000
CN3902100000000,39,021,"Champaign County, OH",2006,20811,19749,1062,5.100000
CN3902300000000,39,023,"Clark County, OH",2006,70943,66960,3983,5.600000
CN3902500000000,39,025,"Clermont County, OH",2006,105489,100086,5403,5.100000
CN3902700000000,39,027,"Clinton County, OH",2006,24232,23061,1171,4.800000
CN3902900000000,39,029,"Columbiana County, OH",2006,53486,50021,3465,6.500000
CN3903100000000,39,031,"Coshocton County, OH",2006,17633,16404,1229,7.000000
CN3903300000000,39,033,"Crawford County, OH",2006,22663,21195,1468,6.500000
CN3903500000000,39,035,"Cuyahoga County, OH",2006,652395,619269,33126,5.100000
CN3903700000000,39,037,"Darke County, OH",2006,28034,26449,1585,5.700000
CN3903900000000,39,039,"Defiance County, OH",2006,20665,19509,1156,5.600000
CN3904100000000,39,041,"Delaware County, OH",2006,87929,84491,3438,3.900000
CN3904300000000,39,043,"Erie County, OH",2006,43005,40484,2521,5.900000
CN3904500000000,39,045,"Fairfield County, OH",2006,74892,71278,3614,4.800000
CN3904700000000,39,047,"Fayette County, OH",2006,16416,15604,812,4.900000
CN3904900000000,39,049,"Franklin County, OH",2006,609068,580184,28884,4.700000
CN3905100000000,39,051,"Fulton County, OH",2006,23518,22120,1398,5.900000
CN3905300000000,39,053,"Gallia County, OH",2006,14731,13827,904,6.100000
CN3905500000000,39,055,"Geauga County, OH",2006,51232,49176,2056,4.000000
CN3905700000000,39,057,"Greene County, OH",2006,78300,74308,3992,5.100000
CN3905900000000,39,059,"Guernsey County, OH",2006,19852,18556,1296,6.500000
CN3906100000000,39,061,"Hamilton County, OH",2006,426496,404843,21653,5.100000
CN3906300000000,39,063,"Hancock County, OH",2006,41276,39446,1830,4.400000
CN3906500000000,39,065,"Hardin County, OH",2006,15951,15056,895,5.600000
CN3906700000000,39,067,"Harrison County, OH",2006,7455,7007,448,6.000000
CN3906900000000,39,069,"Henry County, OH",2006,16149,15170,979,6.100000
CN3907100000000,39,071,"Highland County, OH",2006,21544,20336,1208,5.600000
CN3907300000000,39,073,"Hocking County, OH",2006,14086,13211,875,6.200000
CN3907500000000,39,075,"Holmes County, OH",2006,19446,18702,744,3.800000
CN3907700000000,39,077,"Huron County, OH",2006,30156,27926,2230,7.400000
CN3907900000000,39,079,"Jackson County, OH",2006,16042,14845,1197,7.500000
CN3908100000000,39,081,"Jefferson County, OH",2006,31741,29538,2203,6.900000
CN3908300000000,39,083,"Knox County, OH",2006,30667,29114,1553,5.100000
CN3908500000000,39,085,"Lake County, OH",2006,131566,125854,5712,4.300000
CN3908700000000,39,087,"Lawrence County, OH",2006,29158,27616,1542,5.300000
CN3908900000000,39,089,"Licking County, OH",2006,83022,78759,4263,5.100000
CN3909100000000,39,091,"Logan County, OH",2006,24971,23804,1167,4.700000
CN3909300000000,39,093,"Lorain County, OH",2006,157117,148919,8198,5.200000
CN3909500000000,39,095,"Lucas County, OH",2006,226280,211928,14352,6.300000
CN3909700000000,39,097,"Madison County, OH",2006,20078,19019,1059,5.300000
CN3909900000000,39,099,"Mahoning County, OH",2006,120024,112304,7720,6.400000
CN3910100000000,39,101,"Marion County, OH",2006,32431,30675,1756,5.400000
CN3910300000000,39,103,"Medina County, OH",2006,94369,90314,4055,4.300000
CN3910500000000,39,105,"Meigs County, OH",2006,9189,8418,771,8.400000
CN3910700000000,39,107,"Mercer County, OH",2006,24198,23290,908,3.800000
CN3910900000000,39,109,"Miami County, OH",2006,55727,52706,3021,5.400000
CN3911100000000,39,111,"Monroe County, OH",2006,5169,4592,577,11.200000
CN3911300000000,39,113,"Montgomery County, OH",2006,272814,256344,16470,6.000000
CN3911500000000,39,115,"Morgan County, OH",2006,5754,5228,526,9.100000
CN3911700000000,39,117,"Morrow County, OH",2006,17968,16946,1022,5.700000
CN3911900000000,39,119,"Muskingum County, OH",2006,39321,36499,2822,7.200000
CN3912100000000,39,121,"Noble County, OH",2006,5886,5462,424,7.200000
CN3912300000000,39,123,"Ottawa County, OH",2006,21956,20427,1529,7.000000
CN3912500000000,39,125,"Paulding County, OH",2006,10626,10105,521,4.900000
CN3912700000000,39,127,"Perry County, OH",2006,16613,15384,1229,7.400000
CN3912900000000,39,129,"Pickaway County, OH",2006,24347,22932,1415,5.800000
CN3913100000000,39,131,"Pike County, OH",2006,10776,9820,956,8.900000
CN3913300000000,39,133,"Portage County, OH",2006,90460,85793,4667,5.200000
CN3913500000000,39,135,"Preble County, OH",2006,22117,20794,1323,6.000000
CN3913700000000,39,137,"Putnam County, OH",2006,17922,17078,844,4.700000
CN3913900000000,39,139,"Richland County, OH",2006,62722,58914,3808,6.100000
CN3914100000000,39,141,"Ross County, OH",2006,34901,32720,2181,6.200000
CN3914300000000,39,143,"Sandusky County, OH",2006,33456,31527,1929,5.800000
CN3914500000000,39,145,"Scioto County, OH",2006,31395,29007,2388,7.600000
CN3914700000000,39,147,"Seneca County, OH",2006,31487,29827,1660,5.300000
CN3914900000000,39,149,"Shelby County, OH",2006,28333,27126,1207,4.300000
CN3915100000000,39,151,"Stark County, OH",2006,190175,179113,11062,5.800000
CN3915300000000,39,153,"Summit County, OH",2006,295022,279340,15682,5.300000
CN3915500000000,39,155,"Trumbull County, OH",2006,106095,99440,6655,6.300000
CN3915700000000,39,157,"Tuscarawas County, OH",2006,48135,45693,2442,5.100000
CN3915900000000,39,159,"Union County, OH",2006,25219,24070,1149,4.600000
CN3916100000000,39,161,"Van Wert County, OH",2006,15614,14852,762,4.900000
CN3916300000000,39,163,"Vinton County, OH",2006,5727,5273,454,7.900000
CN3916500000000,39,165,"Warren County, OH",2006,106991,101704,5287,4.900000
CN3916700000000,39,167,"Washington County, OH",2006,33047,31308,1739,5.300000
CN3916900000000,39,169,"Wayne County, OH",2006,60193,57394,2799,4.700000
CN3917100000000,39,171,"Williams County, OH",2006,19881,18696,1185,6.000000
CN3917300000000,39,173,"Wood County, OH",2006,69042,65433,3609,5.200000
CN3917500000000,39,175,"Wyandot County, OH",2006,12359,11626,733,5.900000
CN4000100000000,40,001,"Adair County, OK",2006,10400,9944,456,4.400000
CN4000300000000,40,003,"Alfalfa County, OK",2006,2277,2181,96,4.200000
CN4000500000000,40,005,"Atoka County, OK",2006,5692,5418,274,4.800000
CN4000700000000,40,007,"Beaver County, OK",2006,2941,2863,78,2.700000
CN4000900000000,40,009,"Beckham County, OK",2006,10405,10129,276,2.700000
CN4001100000000,40,011,"Blaine County, OK",2006,4840,4640,200,4.100000
CN4001300000000,40,013,"Bryan County, OK",2006,20169,19459,710,3.500000
CN4001500000000,40,015,"Caddo County, OK",2006,11734,11088,646,5.500000
CN4001700000000,40,017,"Canadian County, OK",2006,51392,49638,1754,3.400000
CN4001900000000,40,019,"Carter County, OK",2006,24135,23223,912,3.800000
CN4002100000000,40,021,"Cherokee County, OK",2006,21461,20569,892,4.200000
CN4002300000000,40,023,"Choctaw County, OK",2006,6712,6382,330,4.900000
CN4002500000000,40,025,"Cimarron County, OK",2006,1271,1229,42,3.300000
CN4002700000000,40,027,"Cleveland County, OK",2006,117495,113419,4076,3.500000
CN4002900000000,40,029,"Coal County, OK",2006,2361,2224,137,5.800000
CN4003100000000,40,031,"Comanche County, OK",2006,45351,43492,1859,4.100000
CN4003300000000,40,033,"Cotton County, OK",2006,3327,3220,107,3.200000
CN4003500000000,40,035,"Craig County, OK",2006,6804,6517,287,4.200000
CN4003700000000,40,037,"Creek County, OK",2006,31601,30279,1322,4.200000
CN4003900000000,40,039,"Custer County, OK",2006,13761,13349,412,3.000000
CN4004100000000,40,041,"Delaware County, OK",2006,17385,16605,780,4.500000
CN4004300000000,40,043,"Dewey County, OK",2006,2401,2328,73,3.000000
CN4004500000000,40,045,"Ellis County, OK",2006,2212,2153,59,2.700000
CN4004700000000,40,047,"Garfield County, OK",2006,29311,28423,888,3.000000
CN4004900000000,40,049,"Garvin County, OK",2006,13600,13113,487,3.600000
CN4005100000000,40,051,"Grady County, OK",2006,23596,22448,1148,4.900000
CN4005300000000,40,053,"Grant County, OK",2006,2382,2295,87,3.700000
CN4005500000000,40,055,"Greer County, OK",2006,2071,1971,100,4.800000
CN4005700000000,40,057,"Harmon County, OK",2006,1430,1380,50,3.500000
CN4005900000000,40,059,"Harper County, OK",2006,1835,1779,56,3.100000
CN4006100000000,40,061,"Haskell County, OK",2006,5436,5209,227,4.200000
CN4006300000000,40,063,"Hughes County, OK",2006,5071,4764,307,6.100000
CN4006500000000,40,065,"Jackson County, OK",2006,12465,12051,414,3.300000
CN4006700000000,40,067,"Jefferson County, OK",2006,2345,2243,102,4.300000
